0.000000e+00	0.000000e+00	
1.000000e-05	0.000000e+00	
2.000000e-05	0.000000e+00	
3.000000e-05	0.000000e+00	
4.000000e-05	0.000000e+00	
5.000000e-05	0.000000e+00	
6.000000e-05	0.000000e+00	
7.000000e-05	0.000000e+00	
8.000000e-05	0.000000e+00	
9.000000e-05	0.000000e+00	
1.000000e-04	0.000000e+00	
1.100000e-04	0.000000e+00	
1.200000e-04	0.000000e+00	
1.300000e-04	0.000000e+00	
1.400000e-04	0.000000e+00	
1.500000e-04	0.000000e+00	
1.600000e-04	0.000000e+00	
1.700000e-04	0.000000e+00	
1.800000e-04	0.000000e+00	
1.900000e-04	0.000000e+00	
2.000000e-04	0.000000e+00	
2.100000e-04	0.000000e+00	
2.200000e-04	0.000000e+00	
2.300000e-04	0.000000e+00	
2.400000e-04	0.000000e+00	
2.500000e-04	0.000000e+00	
2.600000e-04	0.000000e+00	
2.700000e-04	0.000000e+00	
2.800000e-04	0.000000e+00	
2.900000e-04	0.000000e+00	
3.000000e-04	0.000000e+00	
3.100000e-04	1.059931e-119	
3.200000e-04	9.629389e-117	
3.300000e-04	-5.953517e-115	
3.400000e-04	-4.400013e-114	
3.500000e-04	7.233476e-113	
3.600000e-04	1.159633e-111	
3.700000e-04	5.559960e-111	
3.800000e-04	-1.069045e-110	
3.900000e-04	-2.954506e-109	
4.000000e-04	-1.829458e-108	
4.100000e-04	-5.026871e-108	
4.200000e-04	7.117847e-108	
4.300000e-04	1.379646e-106	
4.400000e-04	6.766901e-106	
4.500000e-04	1.584095e-105	
4.600000e-04	-1.787169e-105	
4.700000e-04	-3.557423e-104	
4.800000e-04	-1.878626e-103	
4.900000e-04	-6.387948e-103	
5.000000e-04	-1.408213e-102	
5.100000e-04	-7.858859e-103	
5.200000e-04	1.031216e-101	
5.300000e-04	6.319831e-101	
5.400000e-04	2.397347e-100	
5.500000e-04	6.998091e-100	
5.600000e-04	1.620545e-99	
5.700000e-04	2.760758e-99	
5.800000e-04	1.942378e-99	
5.900000e-04	-8.939733e-99	
6.000000e-04	-5.241153e-98	
6.100000e-04	-1.798192e-97	
6.200000e-04	-4.878768e-97	
6.300000e-04	-1.117193e-96	
6.400000e-04	-2.173707e-96	
6.500000e-04	-3.438380e-96	
6.600000e-04	-3.609384e-96	
6.700000e-04	1.326369e-96	
6.800000e-04	2.107669e-95	
6.900000e-04	7.563966e-95	
7.000000e-04	2.007381e-94	
7.100000e-04	4.506405e-94	
7.200000e-04	8.893732e-94	
7.300000e-04	1.551579e-93	
7.400000e-04	2.339561e-93	
7.500000e-04	2.804846e-93	
7.600000e-04	1.747289e-93	
7.700000e-04	-3.431870e-93	
7.800000e-04	-1.763440e-92	
7.900000e-04	-4.908738e-92	
8.000000e-04	-1.100232e-91	
8.100000e-04	-2.159809e-91	
8.200000e-04	-3.817884e-91	
8.300000e-04	-6.110354e-91	
8.400000e-04	-8.744047e-91	
8.500000e-04	-1.071016e-90	
8.600000e-04	-9.668767e-91	
8.700000e-04	-1.072070e-91	
8.800000e-04	2.292782e-90	
8.900000e-04	7.457853e-90	
9.000000e-04	1.711429e-89	
9.100000e-04	3.340999e-89	
9.200000e-04	5.853943e-89	
9.300000e-04	9.384623e-89	
9.400000e-04	1.381020e-88	
9.500000e-04	1.846131e-88	
9.600000e-04	2.168339e-88	
9.700000e-04	2.023374e-88	
9.800000e-04	8.541276e-89	
9.900000e-04	-2.206571e-88	
1.000000e-03	-8.393080e-88	
1.010000e-03	-1.930198e-87	
1.020000e-03	-3.675823e-87	
1.030000e-03	-6.245644e-87	
1.040000e-03	-9.725163e-87	
1.050000e-03	-1.399528e-86	
1.060000e-03	-1.854739e-86	
1.070000e-03	-2.222419e-86	
1.080000e-03	-2.288782e-86	
1.090000e-03	-1.703941e-86	
1.100000e-03	5.490839e-88	
1.110000e-03	3.707492e-86	
1.120000e-03	1.016259e-85	
1.130000e-03	2.044984e-85	
1.140000e-03	3.555230e-85	
1.150000e-03	5.609034e-85	
1.160000e-03	8.180045e-85	
1.170000e-03	1.107522e-84	
1.180000e-03	1.382595e-84	
1.190000e-03	1.554778e-84	
1.200000e-03	1.477401e-84	
1.210000e-03	9.279711e-85	
1.220000e-03	-4.072162e-85	
1.230000e-03	-2.940844e-84	
1.240000e-03	-7.176524e-84	
1.250000e-03	-1.367334e-83	
1.260000e-03	-2.296769e-83	
1.270000e-03	-3.543368e-83	
1.280000e-03	-5.106033e-83	
1.290000e-03	-6.912369e-83	
1.300000e-03	-8.773441e-83	
1.310000e-03	-1.032501e-82	
1.320000e-03	-1.095586e-82	
1.330000e-03	-9.726510e-83	
1.340000e-03	-5.285904e-83	
1.350000e-03	4.200805e-83	
1.360000e-03	2.109234e-82	
1.370000e-03	4.824898e-82	
1.380000e-03	8.890619e-82	
1.390000e-03	1.463907e-81	
1.400000e-03	2.236133e-81	
1.410000e-03	3.222619e-81	
1.420000e-03	4.416140e-81	
1.430000e-03	5.768885e-81	
1.440000e-03	7.170726e-81	
1.450000e-03	8.421924e-81	
1.460000e-03	9.200524e-81	
1.470000e-03	9.025604e-81	
1.480000e-03	7.218784e-81	
1.490000e-03	2.868164e-81	
1.500000e-03	-5.198958e-81	
1.510000e-03	-1.842551e-80	
1.520000e-03	-3.850393e-80	
1.530000e-03	-6.730966e-80	
1.540000e-03	-1.067692e-79	
1.550000e-03	-1.586404e-79	
1.560000e-03	-2.241786e-79	
1.570000e-03	-3.036627e-79	
1.580000e-03	-3.957547e-79	
1.590000e-03	-4.966707e-79	
1.600000e-03	-5.991502e-79	
1.610000e-03	-6.912258e-79	
1.620000e-03	-7.548154e-79	
1.630000e-03	-7.641919e-79	
1.640000e-03	-6.844243e-79	
1.650000e-03	-4.699391e-79	
